ID,Pred
2015_1116_1246,0.23597966156022196
2015_1116_1248,0.6809121761964597
2015_1116_1257,0.5183487688365619
2015_1116_1261,0.5951982876895716
2015_1116_1264,0.7013220036487955
2015_1116_1268,0.4336410151404116
2015_1116_1277,0.6083944358829605
2015_1116_1279,0.6676480061565521
2015_1116_1295,0.580075520100915
2015_1116_1301,0.6882891209571763
2015_1116_1308,0.6072651948955485
2015_1116_1314,0.5973447117958784
2015_1116_1316,0.6449465219582775
2015_1116_1318,0.6083944358829605
2015_1116_1320,0.3271882370601053
2015_1116_1323,0.3916055641170394
2015_1116_1326,0.5837566280180257
2015_1116_1328,0.5951982876895716
2015_1116_1329,0.7288569736855599
2015_1116_1332,0.5465913820886675
2015_1116_1344,0.6199934274800812
2015_1116_1345,0.654940293425728
2015_1116_1352,0.7197938316874184
2015_1116_1361,0.5088994296518752
2015_1116_1372,0.37540426254872555
2015_1116_1374,0.44062124258035545
2015_1116_1385,0.6449465219582775
2015_1116_1400,0.6882891209571763
2015_1116_1411,0.6427739641487248
2015_1116_1412,0.749274269306719
2015_1116_1414,0.6809121761964597
2015_1116_1417,0.6882891209571763
2015_1116_1428,0.5283931820737545
2015_1116_1433,0.5272462586325317
2015_1116_1434,0.41516244927491197
2015_1116_1437,0.29294230465491006
2015_1116_1438,0.3303184804191572
2015_1116_1452,0.5571152750689476
2015_1116_1455,0.37038235181596935
2015_1116_1458,0.32425610651687464
2015_1116_1459,0.44062124258035545
2015_1116_1461,0.5571152750689476
2015_1116_1462,0.6757438934831251
2015_1124_1125,0.5514097636094594
2015_1124_1129,0.47109037787145536
2015_1124_1138,0.5
2015_1124_1139,0.5389296987477151
2015_1124_1140,0.5
2015_1124_1153,0.5389296987477151
2015_1124_1157,0.5362546606593049
2015_1124_1172,0.4404704304230121
2015_1124_1173,0.4516859236837631
2015_1124_1181,0.3102210001728059
2015_1124_1186,0.47109037787145536
2015_1124_1207,0.5514097636094594
2015_1124_1208,0.5773902511545235
2015_1124_1209,0.5
2015_1124_1211,0.2494217116428979
2015_1124_1214,0.7627643841252123
2015_1124_1217,0.4725770142766149
2015_1124_1231,0.6370701571656713
2015_1124_1234,0.5773902511545235
2015_1124_1235,0.4516859236837631
2015_1124_1242,0.4428847249310524
2015_1124_1246,0.19713284191796976
2015_1124_1248,0.629134197635677
2015_1124_1257,0.4610703012522848
2015_1124_1261,0.5389296987477151
2015_1124_1264,0.6511591812158867
2015_1124_1268,0.3783697096053923
2015_1124_1277,0.5525812789841238
2015_1124_1279,0.6149348565385028
2015_1124_1295,0.523388110431929
2015_1124_1301,0.6370701571656713
2015_1124_1308,0.5514097636094594
2015_1124_1314,0.5411444683053934
2015_1124_1316,0.5908393597569941
2015_1124_1318,0.5525812789841238
2015_1124_1320,0.27880587535659046
2015_1124_1323,0.33848991070044265
2015_1124_1326,0.52716108385745
2015_1124_1328,0.5389296987477151
2015_1124_1329,0.6812165929598601
2015_1124_1332,0.48936288215030616
2015_1124_1344,0.5646504694194732
2015_1124_1345,0.6014148852142505
2015_1124_1352,0.6712792302263849
2015_1124_1361,0.4516859236837631
2015_1124_1372,0.3233182819262603
2015_1124_1374,0.3850651434614973
2015_1124_1385,0.5908393597569941
2015_1124_1400,0.6370701571656713
2015_1124_1411,0.5885469394436935
2015_1124_1412,0.7037632013413527
2015_1124_1414,0.629134197635677
2015_1124_1417,0.6370701571656713
2015_1124_1428,0.47109037787145536
2015_1124_1433,0.46994389300704364
2015_1124_1434,0.3607462024754226
2015_1124_1437,0.24775918760931362
2015_1124_1438,0.28166702013519374
2015_1124_1452,0.5
2015_1124_1455,0.31863768472489273
2015_1124_1458,0.27612938081777344
2015_1124_1459,0.3850651434614973
2015_1124_1461,0.5
2015_1124_1462,0.6235908714035662
2015_1125_1129,0.42015528687837206
2015_1125_1138,0.44859023639054063
2015_1125_1139,0.48741922012719463
2015_1125_1140,0.44859023639054063
2015_1125_1153,0.48741922012719463
2015_1125_1157,0.48473106139990785
2015_1125_1172,0.39040231827625166
2015_1125_1173,0.40125719560485035
2015_1125_1181,0.26787032330833044
2015_1125_1186,0.42015528687837206
2015_1125_1207,0.5
2015_1125_1208,0.5264006394140434
2015_1125_1209,0.44859023639054063
2015_1125_1211,0.21281044725127937
2015_1125_1214,0.7234274370613106
2015_1125_1217,0.42160931431090537
2015_1125_1231,0.5881449327946195
2015_1125_1234,0.5264006394140434
2015_1125_1235,0.40125719560485035
2015_1125_1242,0.39273480510445147
2015_1125_1246,0.1664942550032259
2015_1125_1248,0.5798447131216278
2015_1125_1257,0.41037800352787157
2015_1125_1261,0.48741922012719463
2015_1125_1264,0.6029495244144285
2015_1125_1268,0.3311824012925388
2015_1125_1277,0.5011843211604546
2015_1125_1279,0.565062859816117
2015_1125_1295,0.4718429251198326
2015_1125_1301,0.5881449327946195
2015_1125_1308,0.5
2015_1125_1314,0.4896471098285327
2015_1125_1316,0.5401801664808723
2015_1125_1318,0.5011843211604546
2015_1125_1320,0.23925633726827844
2015_1125_1323,0.29392448815098715
2015_1125_1326,0.4756151214447118
2015_1125_1328,0.48741922012719463
2015_1125_1329,0.6348313476777288
2015_1125_1332,0.4380885440840167
2015_1125_1344,0.5134191083113078
2015_1125_1345,0.5510701831814626
2015_1125_1352,0.6242456080182288
2015_1125_1361,0.40125719560485035
2015_1125_1372,0.27990514998725174
2015_1125_1374,0.33749617327048964
2015_1125_1385,0.5401801664808723
2015_1125_1400,0.5881449327946195
2015_1125_1411,0.5378259373157068
2015_1125_1412,0.6590164947457576
2015_1125_1414,0.5798447131216278
2015_1125_1417,0.5881449327946195
2015_1125_1428,0.42015528687837206
2015_1125_1433,0.41903455329688793
2015_1125_1434,0.3146442885860786
2015_1125_1437,0.21132324933658914
2015_1125_1438,0.2418477226261652
2015_1125_1452,0.44859023639054063
2015_1125_1455,0.27559706774957365
2015_1125_1458,0.23683483165106742
2015_1125_1459,0.33749617327048964
2015_1125_1461,0.44859023639054063
2015_1125_1462,0.5740634382184124
2015_1129_1138,0.5289096221285448
2015_1129_1139,0.5675352924201468
2015_1129_1140,0.5289096221285448
2015_1129_1153,0.5675352924201468
2015_1129_1157,0.5648922264011517
2015_1129_1172,0.4691678065235886
2015_1129_1173,0.4804865246743073
2015_1129_1181,0.335521006325261
2015_1129_1186,0.5
2015_1129_1207,0.5798447131216279
2015_1129_1208,0.6053570027361849
2015_1129_1209,0.5289096221285448
2015_1129_1211,0.27171647753367123
2015_1129_1214,0.7830726522956117
2015_1129_1217,0.5014913657535759
2015_1129_1231,0.6633899528288548
2015_1129_1234,0.6053570027361849
2015_1129_1235,0.4804865246743073
2015_1129_1242,0.4716068179262455
2015_1129_1246,0.2160993842840115
2015_1129_1248,0.6557184936506292
2015_1129_1257,0.4899346113006299
2015_1129_1261,0.5675352924201468
2015_1129_1264,0.6769753069685281
2015_1129_1268,0.40595659784010957
2015_1129_1277,0.5809983968706723
2015_1129_1279,0.6419577336067076
2015_1129_1295,0.5521566714138788
2015_1129_1301,0.6633899528288548
2015_1129_1308,0.5798447131216279
2015_1129_1314,0.5697223595263514
2015_1129_1316,0.6185041519098947
2015_1129_1318,0.5809983968706723
2015_1129_1320,0.30266803101271716
2015_1129_1323,0.3648758484251509
2015_1129_1326,0.5558951467816886
2015_1129_1328,0.5675352924201468
2015_1129_1329,0.7058132718334464
2015_1129_1332,0.5182950082409008
2015_1129_1344,0.5928658190175393
2015_1129_1345,0.6288138475776017
2015_1129_1352,0.6963008256853658
2015_1129_1361,0.4804865246743073
2015_1129_1372,0.34914577008276865
2015_1129_1374,0.412816012533667
2015_1129_1385,0.6185041519098947
2015_1129_1400,0.6633899528288548
2015_1129_1411,0.6162660628671861
2015_1129_1412,0.7273165924669249
2015_1129_1414,0.6557184936506292
2015_1129_1417,0.6633899528288548
2015_1129_1428,0.5
2015_1129_1433,0.49884951646579545
2015_1129_1434,0.3878498598314724
2015_1129_1437,0.2699587962296519
2015_1129_1438,0.30567026421272564
2015_1129_1452,0.5289096221285448
2015_1129_1455,0.3442815063493708
2015_1129_1458,0.2998577072582863
2015_1129_1459,0.412816012533667
2015_1129_1461,0.5289096221285448
2015_1129_1462,0.6503516880211109
2015_1138_1139,0.5389296987477151
2015_1138_1140,0.5
2015_1138_1153,0.5389296987477151
2015_1138_1157,0.5362546606593049
2015_1138_1172,0.4404704304230121
2015_1138_1173,0.4516859236837631
2015_1138_1181,0.3102210001728059
2015_1138_1186,0.47109037787145536
2015_1138_1207,0.5514097636094594
2015_1138_1208,0.5773902511545235
2015_1138_1209,0.5
2015_1138_1211,0.2494217116428979
2015_1138_1214,0.7627643841252123
2015_1138_1217,0.4725770142766149
2015_1138_1231,0.6370701571656713
2015_1138_1234,0.5773902511545235
2015_1138_1235,0.4516859236837631
2015_1138_1242,0.4428847249310524
2015_1138_1246,0.19713284191796976
2015_1138_1248,0.629134197635677
2015_1138_1257,0.4610703012522848
2015_1138_1261,0.5389296987477151
2015_1138_1264,0.6511591812158867
2015_1138_1268,0.3783697096053923
2015_1138_1277,0.5525812789841238
2015_1138_1279,0.6149348565385028
2015_1138_1295,0.523388110431929
2015_1138_1301,0.6370701571656713
2015_1138_1308,0.5514097636094594
2015_1138_1314,0.5411444683053934
2015_1138_1316,0.5908393597569941
2015_1138_1318,0.5525812789841238
2015_1138_1320,0.27880587535659046
2015_1138_1323,0.33848991070044265
2015_1138_1326,0.52716108385745
2015_1138_1328,0.5389296987477151
2015_1138_1329,0.6812165929598601
2015_1138_1332,0.48936288215030616
2015_1138_1344,0.5646504694194732
2015_1138_1345,0.6014148852142505
2015_1138_1352,0.6712792302263849
2015_1138_1361,0.4516859236837631
2015_1138_1372,0.3233182819262603
2015_1138_1374,0.3850651434614973
2015_1138_1385,0.5908393597569941
2015_1138_1400,0.6370701571656713
2015_1138_1411,0.5885469394436935
2015_1138_1412,0.7037632013413527
2015_1138_1414,0.629134197635677
2015_1138_1417,0.6370701571656713
2015_1138_1428,0.47109037787145536
2015_1138_1433,0.46994389300704364
2015_1138_1434,0.3607462024754226
2015_1138_1437,0.24775918760931362
2015_1138_1438,0.28166702013519374
2015_1138_1452,0.5
2015_1138_1455,0.31863768472489273
2015_1138_1458,0.27612938081777344
2015_1138_1459,0.3850651434614973
2015_1138_1461,0.5
2015_1138_1462,0.6235908714035662
2015_1139_1140,0.4610703012522848
2015_1139_1153,0.5
2015_1139_1157,0.4973097741553063
2015_1139_1172,0.402445053623206
2015_1139_1173,0.41340769433235514
2015_1139_1181,0.27785613192818137
2015_1139_1186,0.4324647075798532
2015_1139_1207,0.5125807798728054
2015_1139_1208,0.5389296987477151
2015_1139_1209,0.4610703012522848
2015_1139_1211,0.2213643077027815
2015_1139_1214,0.7333841469647183
2015_1139_1217,0.4339294548791809
2015_1139_1231,0.6002808938999352
2015_1139_1234,0.5389296987477151
2015_1139_1235,0.41340769433235514
2015_1139_1242,0.40480171231042833
2015_1139_1246,0.17359699713622437
2015_1139_1248,0.5920556103265896
2015_1139_1257,0.4226097488454766
2015_1139_1261,0.5
2015_1139_1264,0.6149348565385028
2015_1139_1268,0.3424245099044216
2015_1139_1277,0.5137642806995384
2015_1139_1279,0.5773902511545235
2015_1139_1295,0.4844016028149876
2015_1139_1301,0.6002808938999352
2015_1139_1308,0.5125807798728054
2015_1139_1314,0.5022290510140223
2015_1139_1316,0.552654479453317
2015_1139_1318,0.5137642806995384
2015_1139_1320,0.24853756932876922
2015_1139_1323,0.30447763015067647
2015_1139_1326,0.4881813984378532
2015_1139_1328,0.5
2015_1139_1329,0.6464186573374202
2015_1139_1332,0.450515150067132
2015_1139_1344,0.5259823425318829
2015_1139_1345,0.5634877987175989
2015_1139_1352,0.6359762066425703
2015_1139_1361,0.41340769433235514
2015_1139_1372,0.29016179135669723
2015_1139_1374,0.3488408187841133
2015_1139_1385,0.552654479453317
2015_1139_1400,0.6002808938999352
2015_1139_1411,0.5503109493323289
2015_1139_1412,0.6702350189175075
2015_1139_1414,0.5920556103265896
2015_1139_1417,0.6002808938999352
2015_1139_1428,0.4324647075798532
2015_1139_1433,0.43133556446933774
2015_1139_1434,0.32559830567894577
2015_1139_1437,0.21983402599293808
2015_1139_1438,0.25119628651516335
2015_1139_1452,0.4610703012522848
2015_1139_1455,0.2857584920636382
2015_1139_1458,0.24605251071659834
2015_1139_1459,0.3488408187841133
2015_1139_1461,0.4610703012522848
2015_1139_1462,0.5863224852756783
2015_1140_1153,0.5389296987477151
2015_1140_1157,0.5362546606593049
2015_1140_1172,0.4404704304230121
2015_1140_1173,0.4516859236837631
2015_1140_1181,0.3102210001728059
2015_1140_1186,0.47109037787145536
2015_1140_1207,0.5514097636094594
2015_1140_1208,0.5773902511545235
2015_1140_1209,0.5
2015_1140_1211,0.2494217116428979
2015_1140_1214,0.7627643841252123
2015_1140_1217,0.4725770142766149
2015_1140_1231,0.6370701571656713
2015_1140_1234,0.5773902511545235
2015_1140_1235,0.4516859236837631
2015_1140_1242,0.4428847249310524
2015_1140_1246,0.19713284191796976
2015_1140_1248,0.629134197635677
2015_1140_1257,0.4610703012522848
2015_1140_1261,0.5389296987477151
2015_1140_1264,0.6511591812158867
2015_1140_1268,0.3783697096053923
2015_1140_1277,0.5525812789841238
2015_1140_1279,0.6149348565385028
2015_1140_1295,0.523388110431929
2015_1140_1301,0.6370701571656713
2015_1140_1308,0.5514097636094594
2015_1140_1314,0.5411444683053934
2015_1140_1316,0.5908393597569941
2015_1140_1318,0.5525812789841238
2015_1140_1320,0.27880587535659046
2015_1140_1323,0.33848991070044265
2015_1140_1326,0.52716108385745
2015_1140_1328,0.5389296987477151
2015_1140_1329,0.6812165929598601
2015_1140_1332,0.48936288215030616
2015_1140_1344,0.5646504694194732
2015_1140_1345,0.6014148852142505
2015_1140_1352,0.6712792302263849
2015_1140_1361,0.4516859236837631
2015_1140_1372,0.3233182819262603
2015_1140_1374,0.3850651434614973
2015_1140_1385,0.5908393597569941
2015_1140_1400,0.6370701571656713
2015_1140_1411,0.5885469394436935
2015_1140_1412,0.7037632013413527
2015_1140_1414,0.629134197635677
2015_1140_1417,0.6370701571656713
2015_1140_1428,0.47109037787145536
2015_1140_1433,0.46994389300704364
2015_1140_1434,0.3607462024754226
2015_1140_1437,0.24775918760931362
2015_1140_1438,0.28166702013519374
2015_1140_1452,0.5
2015_1140_1455,0.31863768472489273
2015_1140_1458,0.27612938081777344
2015_1140_1459,0.3850651434614973
2015_1140_1461,0.5
2015_1140_1462,0.6235908714035662
2015_1153_1157,0.4973097741553063
2015_1153_1172,0.402445053623206
2015_1153_1173,0.41340769433235514
2015_1153_1181,0.27785613192818137
2015_1153_1186,0.4324647075798532
2015_1153_1207,0.5125807798728054
2015_1153_1208,0.5389296987477151
2015_1153_1209,0.4610703012522848
2015_1153_1211,0.2213643077027815
2015_1153_1214,0.7333841469647183
2015_1153_1217,0.4339294548791809
2015_1153_1231,0.6002808938999352
2015_1153_1234,0.5389296987477151
2015_1153_1235,0.41340769433235514
2015_1153_1242,0.40480171231042833
2015_1153_1246,0.17359699713622437
2015_1153_1248,0.5920556103265896
2015_1153_1257,0.4226097488454766
2015_1153_1261,0.5
2015_1153_1264,0.6149348565385028
2015_1153_1268,0.3424245099044216
2015_1153_1277,0.5137642806995384
2015_1153_1279,0.5773902511545235
2015_1153_1295,0.4844016028149876
2015_1153_1301,0.6002808938999352
2015_1153_1308,0.5125807798728054
2015_1153_1314,0.5022290510140223
2015_1153_1316,0.552654479453317
2015_1153_1318,0.5137642806995384
2015_1153_1320,0.24853756932876922
2015_1153_1323,0.30447763015067647
2015_1153_1326,0.4881813984378532
2015_1153_1328,0.5
2015_1153_1329,0.6464186573374202
2015_1153_1332,0.450515150067132
2015_1153_1344,0.5259823425318829
2015_1153_1345,0.5634877987175989
2015_1153_1352,0.6359762066425703
2015_1153_1361,0.41340769433235514
2015_1153_1372,0.29016179135669723
2015_1153_1374,0.3488408187841133
2015_1153_1385,0.552654479453317
2015_1153_1400,0.6002808938999352
2015_1153_1411,0.5503109493323289
2015_1153_1412,0.6702350189175075
2015_1153_1414,0.5920556103265896
2015_1153_1417,0.6002808938999352
2015_1153_1428,0.4324647075798532
2015_1153_1433,0.43133556446933774
2015_1153_1434,0.32559830567894577
2015_1153_1437,0.21983402599293808
2015_1153_1438,0.25119628651516335
2015_1153_1452,0.4610703012522848
2015_1153_1455,0.2857584920636382
2015_1153_1458,0.24605251071659834
2015_1153_1459,0.3488408187841133
2015_1153_1461,0.4610703012522848
2015_1153_1462,0.5863224852756783
2015_1157_1172,0.40503558778877774
2015_1157_1173,0.4160196663418619
2015_1157_1181,0.28002050367214987
2015_1157_1186,0.4351077735988483
2015_1157_1207,0.515268938600092
2015_1157_1208,0.5416024965275323
2015_1157_1209,0.463745339340695
2015_1157_1211,0.22322465817794754
2015_1157_1214,0.7354829751538239
2015_1157_1217,0.43657458660259774
2015_1157_1231,0.6028601220487164
2015_1157_1234,0.5416024965275323
2015_1157_1235,0.4160196663418619
2015_1157_1242,0.4073970739048675
2015_1157_1246,0.17514620939318404
2015_1157_1248,0.5946520736824462
2015_1157_1257,0.4252377134792096
2015_1157_1261,0.5026902258446938
2015_1157_1264,0.6174797830484678
2015_1157_1268,0.344851657745199
2015_1157_1277,0.5164520697279146
2015_1157_1279,0.5800138423502493
2015_1157_1295,0.4870896616226552
2015_1157_1301,0.6028601220487164
2015_1157_1308,0.515268938600092
2015_1157_1314,0.5049191588648072
2015_1157_1316,0.5553133642056693
2015_1157_1318,0.5164520697279146
2015_1157_1320,0.2505528003006172
2015_1157_1323,0.3067612822491045
2015_1157_1326,0.49087046319874283
2015_1157_1328,0.5026902258446938
2015_1157_1329,0.6488743172508353
2015_1157_1332,0.45318044441940825
2015_1157_1344,0.5286645539542545
2015_1157_1345,0.566132843524977
2015_1157_1352,0.6384638284995968
2015_1157_1361,0.4160196663418619
2015_1157_1372,0.2923832083773806
2015_1157_1374,0.351289150170939
2015_1157_1385,0.5553133642056693
2015_1157_1400,0.6028601220487164
2015_1157_1411,0.5529724963302423
2015_1157_1412,0.6726090452572739
2015_1157_1414,0.5946520736824462
2015_1157_1417,0.6028601220487164
2015_1157_1428,0.4351077735988483
2015_1157_1433,0.43397700649481324
2015_1157_1434,0.32796567129583165
2015_1157_1437,0.22168517746296224
2015_1157_1438,0.25322581081294215
2015_1157_1452,0.463745339340695
2015_1157_1455,0.2879598737807305
2015_1157_1458,0.24805424328449782
2015_1157_1459,0.351289150170939
2015_1157_1461,0.463745339340695
2015_1157_1462,0.5889301032428349
2015_1172_1173,0.5113460231836172
2015_1172_1181,0.36358604370452535
2015_1172_1186,0.5308321934764114
2015_1172_1207,0.6095976817237483
2015_1172_1208,0.6344423132967162
2015_1172_1209,0.5595295695769881
2015_1172_1211,0.2968285982101016
2015_1172_1214,0.8033157873686539
2015_1172_1217,0.532317615105663
2015_1172_1231,0.6903857436232992
2015_1172_1234,0.6344423132967162
2015_1172_1235,0.5113460231836172
2015_1172_1242,0.5024475820918914
2015_1172_1246,0.23774936620041812
2015_1172_1248,0.6830355675926509
2015_1172_1257,0.5207926157331478
2015_1172_1261,0.5975549463767941
2015_1172_1264,0.7033687442124636
2015_1172_1268,0.43604704851848564
2015_1172_1277,0.6107245152236362
2015_1172_1279,0.669816862901505
2015_1172_1295,0.5824584575956545
2015_1172_1301,0.6903857436232992
2015_1172_1308,0.6095976817237483
2015_1172_1314,0.5996972787229219
2015_1172_1316,0.647185237300005
2015_1172_1318,0.6107245152236362
2015_1172_1320,0.32934709424741926
2015_1172_1323,0.3939405941516533
2015_1172_1326,0.5861335801528902
2015_1172_1328,0.5975549463767941
2015_1172_1329,0.730787456881471
2015_1172_1332,0.5490166055044846
2015_1172_1344,0.6222973377100957
2015_1172_1345,0.6571494928824709
2015_1172_1352,0.7217642096253645
2015_1172_1361,0.5113460231836172
2015_1172_1372,0.3777026622899044
2015_1172_1374,0.44303570919194823
2015_1172_1385,0.647185237300005
2015_1172_1400,0.6903857436232992
2015_1172_1411,0.6450188383295774
2015_1172_1412,0.7511090256096488
2015_1172_1414,0.6830355675926509
2015_1172_1417,0.6903857436232992
2015_1172_1428,0.5308321934764114
2015_1172_1433,0.5296859220101059
2015_1172_1434,0.4175415424043456
2015_1172_1437,0.29497426620036515
2015_1172_1438,0.33248778488824704
2015_1172_1452,0.5595295695769881
2015_1172_1455,0.3726683501284732
2015_1172_1458,0.3264050027184778
2015_1172_1459,0.44303570919194823
2015_1172_1461,0.5595295695769881
2015_1172_1462,0.6778854076457329
2015_1173_1181,0.3531491774353689
2015_1173_1186,0.5195134753256928
2015_1173_1207,0.5987428043951496
2015_1173_1208,0.6238519782112244
2015_1173_1209,0.548314076316237
2015_1173_1211,0.28744251440646884
2015_1173_1214,0.7960450348206427
2015_1173_1217,0.5210023962551059
2015_1173_1231,0.6806001935666436
2015_1173_1234,0.6238519782112244
2015_1173_1235,0.5
2015_1173_1242,0.4911005703481247
2015_1173_1246,0.22962139113488467
2015_1173_1248,0.6731276994449443
2015_1173_1257,0.5094555152843566
2015_1173_1261,0.5865923056676448
2015_1173_1264,0.6938115445945161
2015_1173_1268,0.4249189440963579
2015_1173_1277,0.5998804042221775
2015_1173_1279,0.6597016578804781
2015_1173_1295,0.5713795582962417
2015_1173_1301,0.6806001935666436
2015_1173_1308,0.5987428043951496
2015_1173_1314,0.5887528328677837
2015_1173_1316,0.6367527041917697
2015_1173_1318,0.5998804042221775
2015_1173_1320,0.31939980643335647
2015_1173_1323,0.38315698429777634
2015_1173_1326,0.575081055903642
2015_1173_1328,0.5865923056676448
2015_1173_1329,0.7217642096253645
2015_1173_1332,0.5377545701624405
2015_1173_1344,0.6115705706579051
2015_1173_1345,0.6468508225646311
2015_1173_1352,0.712557485593531
2015_1173_1361,0.5
2015_1173_1372,0.36709431268174675
2015_1173_1374,0.4318658314113624
2015_1173_1385,0.6367527041917697
2015_1173_1400,0.6806001935666436
2015_1173_1411,0.6345584178868511
2015_1173_1412,0.7425269254393015
2015_1173_1414,0.6731276994449443
2015_1173_1417,0.6806001935666436
2015_1173_1428,0.5195134753256928
2015_1173_1433,0.5183646409312528
2015_1173_1434,0.4065452551261319
2015_1173_1437,0.2856230010369693
2015_1173_1438,0.32249125241527954
2015_1173_1452,0.548314076316237
2015_1173_1455,0.36211911731994734
2015_1173_1458,0.31650463883003094
2015_1173_1459,0.4318658314113624
2015_1173_1461,0.548314076316237
2015_1173_1462,0.6678948275841164
2015_1181_1186,0.6644789936747391
2015_1181_1207,0.7321296766916695
2015_1181_1208,0.7523444730042381
2015_1181_1209,0.689778999827194
2015_1181_1211,0.4249189440963579
2015_1181_1214,0.8772865465826519
2015_1181_1217,0.665807670044525
2015_1181_1231,0.7960450348206427
2015_1181_1234,0.7523444730042381
2015_1181_1235,0.6468508225646311
2015_1181_1242,0.6386763309572652
2015_1181_1246,0.3531491774353689
2015_1181_1248,0.7904418150042124
2015_1181_1257,0.6554429763470975
2015_1181_1261,0.7221438680718186
2015_1181_1264,0.8058434542635123
2015_1181_1268,0.575081055903642
2015_1181_1277,0.7330577125935562
2015_1181_1279,0.7802613638838819
2015_1181_1295,0.7094485010775572
2015_1181_1301,0.7960450348206427
2015_1181_1308,0.7321296766916695
2015_1181_1314,0.723929386615475
2015_1181_1316,0.7625158908102636
2015_1181_1318,0.7330577125935562
2015_1181_1320,0.4622454298375594
2015_1181_1323,0.5322191339988721
2015_1181_1326,0.712557485593531
2015_1181_1328,0.7221438680718186
2015_1181_1329,0.8261315033037251
2015_1181_1332,0.6806001935666436
2015_1181_1344,0.7425269254393015
2015_1181_1345,0.7703786088651153
2015_1181_1352,0.8195146751024427
2015_1181_1361,0.6468508225646311
2015_1181_1372,0.5151260114333328
2015_1181_1374,0.5819984137447699
2015_1181_1385,0.7625158908102636
2015_1181_1400,0.7960450348206427
2015_1181_1411,0.7607959162608717
2015_1181_1412,0.8408236335044116
2015_1181_1414,0.7904418150042124
2015_1181_1417,0.7960450348206427
2015_1181_1428,0.6644789936747391
2015_1181_1433,0.663452230647445
2015_1181_1434,0.5564975457549995
2015_1181_1437,0.42274549130162864
2015_1181_1438,0.46577328167557114
2015_1181_1452,0.689778999827194
2015_1181_1455,0.5097604556236056
2015_1181_1458,0.45892854234032016
2015_1181_1459,0.5819984137447699
2015_1181_1461,0.689778999827194
2015_1181_1462,0.7864913114404478
2015_1186_1207,0.5798447131216279
2015_1186_1208,0.6053570027361849
2015_1186_1209,0.5289096221285448
2015_1186_1211,0.27171647753367123
2015_1186_1214,0.7830726522956117
2015_1186_1217,0.5014913657535759
2015_1186_1231,0.6633899528288548
2015_1186_1234,0.6053570027361849
2015_1186_1235,0.4804865246743073
2015_1186_1242,0.4716068179262455
2015_1186_1246,0.2160993842840115
2015_1186_1248,0.6557184936506292
2015_1186_1257,0.4899346113006299
2015_1186_1261,0.5675352924201468
2015_1186_1264,0.6769753069685281
2015_1186_1268,0.40595659784010957
2015_1186_1277,0.5809983968706723
2015_1186_1279,0.6419577336067076
2015_1186_1295,0.5521566714138788
2015_1186_1301,0.6633899528288548
2015_1186_1308,0.5798447131216279
2015_1186_1314,0.5697223595263514
2015_1186_1316,0.6185041519098947
2015_1186_1318,0.5809983968706723
2015_1186_1320,0.30266803101271716
2015_1186_1323,0.3648758484251509
2015_1186_1326,0.5558951467816886
2015_1186_1328,0.5675352924201468
2015_1186_1329,0.7058132718334464
2015_1186_1332,0.5182950082409008
2015_1186_1344,0.5928658190175393
2015_1186_1345,0.6288138475776017
2015_1186_1352,0.6963008256853658
2015_1186_1361,0.4804865246743073
2015_1186_1372,0.34914577008276865
2015_1186_1374,0.412816012533667
2015_1186_1385,0.6185041519098947
2015_1186_1400,0.6633899528288548
2015_1186_1411,0.6162660628671861
2015_1186_1412,0.7273165924669249
2015_1186_1414,0.6557184936506292
2015_1186_1417,0.6633899528288548
2015_1186_1428,0.5
2015_1186_1433,0.49884951646579545
2015_1186_1434,0.3878498598314724
2015_1186_1437,0.2699587962296519
2015_1186_1438,0.30567026421272564
2015_1186_1452,0.5289096221285448
2015_1186_1455,0.3442815063493708
2015_1186_1458,0.2998577072582863
2015_1186_1459,0.412816012533667
2015_1186_1461,0.5289096221285448
2015_1186_1462,0.6503516880211109
2015_1207_1208,0.5264006394140434
2015_1207_1209,0.44859023639054063
2015_1207_1211,0.21281044725127937
2015_1207_1214,0.7234274370613106
2015_1207_1217,0.42160931431090537
2015_1207_1231,0.5881449327946195
2015_1207_1234,0.5264006394140434
2015_1207_1235,0.40125719560485035
2015_1207_1242,0.39273480510445147
2015_1207_1246,0.1664942550032259
2015_1207_1248,0.5798447131216278
2015_1207_1257,0.41037800352787157
2015_1207_1261,0.48741922012719463
2015_1207_1264,0.6029495244144285
2015_1207_1268,0.3311824012925388
2015_1207_1277,0.5011843211604546
2015_1207_1279,0.565062859816117
2015_1207_1295,0.4718429251198326
2015_1207_1301,0.5881449327946195
2015_1207_1308,0.5
2015_1207_1314,0.4896471098285327
2015_1207_1316,0.5401801664808723
2015_1207_1318,0.5011843211604546
2015_1207_1320,0.23925633726827844
2015_1207_1323,0.29392448815098715
2015_1207_1326,0.4756151214447118
2015_1207_1328,0.48741922012719463
2015_1207_1329,0.6348313476777288
2015_1207_1332,0.4380885440840167
2015_1207_1344,0.5134191083113078
2015_1207_1345,0.5510701831814626
2015_1207_1352,0.6242456080182288
2015_1207_1361,0.40125719560485035
2015_1207_1372,0.27990514998725174
2015_1207_1374,0.33749617327048964
2015_1207_1385,0.5401801664808723
2015_1207_1400,0.5881449327946195
2015_1207_1411,0.5378259373157068
2015_1207_1412,0.6590164947457576
2015_1207_1414,0.5798447131216278
2015_1207_1417,0.5881449327946195
2015_1207_1428,0.42015528687837206
